stage,config_id,variant_id,family,description,implemented,infeasible_reason,core_identity_preserving,graft_source,system,tier,dim,seed,run,library,library_space,regressor,center_scheme,M,bandwidth_mult,bandwidth_rule,knn_k,local_poly_order,projection_normalization,projection_scales,prune_min_effective_samples,target_anchor,threshold_mode,threshold,stlsq_threshold,pseudo_blocks,l1_ratio_grid,adaptive_gamma,svd_rtol,ridge_floor,gls_weighting,gls_iterations,target_regression_kw,diffusion_parameterization,diffusion_shrinkage,rank1_project,R,n_steps,dt,subsample_k,T,bias_correct,noise_correct,status,pass_level,drift_pass_level,tensor_pass_level,score,drift_rel_l2,diffusion_rel_l2,b1_rel_l2,b2_rel_l2,a11_rel_l2,a22_rel_l2,a12_rel_l2,a12_cosine,a12_sign_acc,psd_valid_pct,oracle_drift_rel_l2,oracle_diffusion_rel_l2,oracle_a12_rel_l2,oracle_a12_cosine,oracle_ols_passes,oracle_headroom_drift,oracle_headroom_diffusion,oracle_headroom_a12,cond_design,rank_deficient_targets,mean_selected_terms,max_cv_folds,used_pseudo_blocks,mean_alpha,mean_l1_ratio,runtime_sec,error,selection_basis
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,correlated_ou,1,2,9102,1,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.980578370665169,0.08516746968585552,0.020288869721455407,0.1080042467706066,0.049024270781084775,0.00032585521756300917,0.013064105121968898,0.03897323676556771,0.9999999999999997,1.0,1.0,0.080863106960367,0.020288869721455407,0.03897323676556771,0.9999999999999997,True,0.0043043627254885225,0.0,0.0,17.595395389568786,0,1.0,5,False,2.9689860054220577e-05,,20.355908240017015,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,diag_multiplicative,4,2,9101,0,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9022631646314456,0.04799933723004629,0.17460418252697013,0.04523118179573849,0.0511008405096742,0.17463996144742838,0.1568984610713897,,,,1.0,0.0822066310632328,0.17460418252697013,,,True,-0.034207293833186506,0.0,,10.702385061756493,0,1.875,5,False,7.779308754528524e-06,,27.270489107002504,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,coupled_ou,1,2,9102,1,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,medium,medium,strong,0.8868706181587849,0.2605238829612663,0.0068499649375596584,0.36457221085922553,0.07477688728020394,0.0006463882400800093,0.009665724056410863,,,,1.0,0.04442809522851929,0.0068499649375596584,,,True,0.21609578773274699,0.0,,10.78302049182677,0,1.25,5,False,0.07908959272391253,,19.725413759995718,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,nondiag_cholesky,4,2,9101,0,C,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,strong,fail,0.9460171133665682,0.1519717307170338,0.07017680045294765,0.06688483478583664,0.22977087980404012,0.02592568118392715,0.08110792051834306,0.5986707747283262,0.8060665402956976,0.8303571428571429,1.0,0.12016825583803972,0.07017680045294765,0.5986707747283262,0.8060665402956976,True,0.03180347487899407,0.0,0.0,224.39808009465006,0,3.75,5,False,2.75398130343079e-06,,28.06153473199811,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,cir_pair,5,2,9101,0,F,raw,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,2600,0.003968253968253968,1,10.317460317460316,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9557840935242606,0.12099855459803092,0.10396658096803274,0.10460584675429997,0.13466473671679494,0.10506075812519503,0.034797549745546115,0.16136927594629863,0.9983921231735994,1.0,1.0,0.37700317896233243,0.10396658096803274,0.16136927594629863,0.9983921231735994,True,-0.2560046243643015,0.0,0.0,9271.031413368486,0,2.125,5,False,8.326341985678516e-08,,37.128238762001274,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,spiral_sink_corr,2,2,9102,1,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9697699740029845,0.09907994155494453,0.058162072140519584,0.1207064241945862,0.07754278644650418,0.002176645925258449,0.07539095401922775,0.10485281859162475,0.9959393417168565,1.0,1.0,0.1380526298925973,0.058162072140519584,0.10485281859162475,0.9959393417168565,True,-0.038972688337652786,0.0,0.0,12.680553333111268,0,1.75,5,False,1.6098041169417526e-05,,17.28482008399442,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,rotational_ou,2,2,9102,1,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9221807184679933,0.06090929298614611,0.07705015466630247,0.0645046003257965,0.056999792479567025,0.09179263424767664,0.031730760940934286,,,,1.0,0.0986201520271769,0.07705015466630247,,,True,-0.03771085904103079,0.0,,15.457623994857206,0,2.5,5,False,2.7803634605700757e-05,,18.861854888004018,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,diag_multiplicative,4,2,9102,1,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.8944666565244856,0.19197351518246267,0.06851580280538108,0.08720055424832271,0.28189715950729716,0.02398831964653717,0.10329157397298917,,,,1.0,0.0998785494498456,0.06851580280538108,,,True,0.09209496573261707,0.0,,12.591099286086738,0,1.75,5,False,0.07906163111695699,,26.278749401011737,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,double_well_transverse,3,2,9102,1,B,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.8932129597886702,0.24543488401825406,0.01610714770740333,0.314842017607755,0.1908662866686201,0.01596379452744148,0.004424141970571969,,,,1.0,0.10278292841972972,0.01610714770740333,,,True,0.14265195559852434,0.0,,92.86887372887756,0,2.0,5,False,1.6122302057416727e-05,,28.07333685402409,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,gradient_potential,3,2,9102,1,B,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9075872508508519,0.21487255066316857,0.019445209791336186,0.24271399906838018,0.19614069938685735,0.021145946239513477,0.0054857120073777245,,,,1.0,0.1964121175335014,0.019445209791336186,,,True,0.018460433129667164,0.0,,77.02121376854001,0,1.625,5,False,1.3604252894016889e-05,,28.09859083898482,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,nongradient_circulation,3,2,9102,1,B,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9034567455190496,0.21014690460731753,0.03524102192366472,0.16754409682028787,0.2451539638664664,0.021683389683805933,0.043760827431364106,,,,1.0,0.17476795800303632,0.03524102192366472,,,True,0.0353789466042812,0.0,,117.51179513253574,0,2.0,5,False,8.75591195988367e-06,,31.83230786700733,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,heston_sv,5,2,9101,0,E,raw,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,2600,0.003968253968253968,1,10.317460317460316,True,False,NEGATIVE_RESULT_WORTH_REPORTING,fail,fail,strong,0.8112566394919913,0.9999384937467423,0.08260618692205192,1.0,0.17967656733317086,0.0784563935396875,7205.719355472596,0.034490714626386226,0.9994050492920518,1.0,1.0,2.088385367092481,0.08260618692205192,0.034490714626386226,0.9994050492920518,False,-1.0884468733457386,0.0,0.0,179314293000.0496,0,4.5,5,False,0.0397552495291663,,60.75560528200003,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,nondiag_cholesky,4,2,9102,1,C,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.960014727005336,0.1597253040696464,0.052486275103756586,0.1036033869187576,0.22791466184072448,0.03870484287760907,0.06673112217094496,0.2510091280985841,0.9812983544138804,1.0,1.0,0.18519249608097668,0.052486275103756586,0.2510091280985841,0.9812983544138804,True,-0.02546719201133027,0.0,0.0,625.6926759894911,0,3.25,5,False,1.1656679383304882e-06,,30.174539667001227,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,heston_logsv,5,2,9102,1,D,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,2600,0.003968253968253968,1,10.317460317460316,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9513198111585605,0.2201668910783238,0.04927343636296656,0.7224959320758264,0.021898747710096547,0.036250503014849375,0.34329221459768033,0.06913541773919765,0.9983365643496254,1.0,1.0,0.4859621529545341,0.04927343636296656,0.06913541773919765,0.9983365643496254,True,-0.2657952618762103,0.0,0.0,17.6501618228001,0,2.125,5,False,1.6958147518943335e-07,,27.110962509992532,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,indep_ou,1,2,9103,2,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9346609484324369,0.08047081326916179,0.007319176375613319,0.09061446262380045,0.06924923791879536,0.006333931620441269,0.010468789487491581,,,,1.0,0.1177258408270795,0.007319176375613319,,,True,-0.03725502755791771,0.0,,11.420378094101036,0,0.75,5,False,0.07907808033797978,,21.481139837997034,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,correlated_ou,1,2,9103,2,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9713823533087584,0.07798005984700554,0.06637573854602832,0.09231485842181882,0.060592056618720726,0.010724664216820376,0.04212380426325892,0.12671287229518474,0.9936826177303137,1.0,1.0,0.11077900370782684,0.06637573854602832,0.12671287229518474,0.9936826177303137,True,-0.0327989438608213,0.0,0.0,12.82105273674857,0,1.875,5,False,5.761600116634907e-06,,21.124750935996417,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,coupled_ou,1,2,9103,2,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9243459737859006,0.08256802040952756,0.05125351210799891,0.07551229148600072,0.08964028087542597,0.032339000088929135,0.02007333102037071,,,,1.0,0.15714342635950404,0.05125351210799891,,,True,-0.07457540594997648,0.0,,12.746277956742713,0,2.5,5,False,2.250205975485773e-05,,19.776384613011032,,non_oracle_composite
v6_freeze,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,rotational_ou,2,2,9103,2,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9305484957557469,0.03793011040800502,0.05736787709511297,0.033316664133164815,0.04198622366574716,0.03742839387574802,0.052006669409649806,,,,1.0,0.05923937029682401,0.05736787709511297,,,True,-0.021309259888818988,0.0,,8.111232683791867,0,1.5,5,False,2.1796556017009465e-05,,19.22452506798436,,non_oracle_composite
